"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2016,3,"VL1012","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"14","16","2061","189","2331","217",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"1","1","201","18","201","18",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"1","1","184","19","184","19",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"104","130","25060","2066","31809","2656",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"68","92","13421","1351","18471","1864",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"2","2","500","30","500","30",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"24","31","3536","376","4481","474",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"4","4","540","56","540","56",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"873","900","167756","10340","172776","10662",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"14","15","1875","148","1967","153",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","FPO","DEF",NA,"FPO_DEF_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"6","9","1078","96","1584","140",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"5","5","815","73","815","73",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"9","11","522","108","638","132",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","GTR","DEF","120D220","GTR_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"4","8","584","36","1168","72",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","LHP","DEF",NA,"LHP_DEF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"2","2","460","19","552","27",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"16","23","2518","152","3634","225",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","LTL","DEF",NA,"LTL_DEF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","368","11","368","11",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","LTL","SPF",NA,"LTL_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"24","26","4892","180","5290","192",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","LTL","SPF",NA,"LTL_SPF_0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","250","11","250","11",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","FPO","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"44","44","3960","420","3960","420",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","140","14","140","14",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","220","8","220","8",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","FPO","DEF",NA,"FPO_DEF_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","101","8","101","8",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","101","8","101","8",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","LHP","DEF",NA,"LHP_DEF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"10","10","1760","180","1760","180",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","LHP","DEF",NA,"LHP_DEF_0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"2","2","626","14","626","14",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","LHP","DEF",NA,"LHP_DEF_0_0_0",NA,"NAO","27.4.B","EU","NGI",NA,NA,"2","1","352","36","176","18",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"73","73","10999","765","11043","759",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","313","7","313","7",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","LTL","SPF",NA,"LTL_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"2","2","496","19","496","19",NA,NA,NA,"N"
"Sweden",2016,3,"VL1012","HOK","LTL","SPF",NA,"LTL_SPF_0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"19","19","4180","152","4180","152",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"30","30","2340","660","2340","660",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"5","5","495","100","495","100",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"1","1","175","25","175","25",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.29",NA,"NGI",NA,NA,"16","15","2800","403","2625","377",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","3","438","65","525","78",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"1","1","221","27","221","27",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","FWS","16D32","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"5","5","770","90","770","90",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.29",NA,"NGI",NA,NA,"18","12","3150","468","2100","312",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"0","1","88","13","175","26",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"1","1","294","19","294","19",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GTR","DEF","110D157","GTR_DEF_110-156_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"1","1","221","27","221","27",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GTR","DEF","110D157","GTR_DEF_110-156_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"83","82","16456","1871","16235","1844",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GTR","DEF","120D220","GTR_DEF_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"24","26","6674","1292","7384","1430",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"0","1","142","28","284","55",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","PTB","FWS","16D32","PTB_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"9","8","2646","171","2352","152",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","FPO","DEF",NA,"FPO_DEF_>0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"1","1","175","39","175","39",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"342","328","81354","11432","77682","10940",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","CRU","32D80","OTB_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"4","4","1022","154","1022","154",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","CRU","32D80","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","2","213","32","426","65",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"246","262","55499","6702","59760","7052",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"66","66","12018","1626","12018","1626",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"2","2","465","129","465","129",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"2","2","465","129","465","129",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"19","19","5215","1399","5215","1399",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","T90",NA,"5","5","1550","430","1550","430",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"14","14","2576","434","2576","434",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"20","23","3204","481","3591","532",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"8","9","2233","426","2502","483",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"2","2","538","50","538","50",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"260","267","73214","10012","74238","10092",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"366","363","111493","18250","110265","18090",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"9","9","2682","405","2682","405",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"22","22","6528","972","6528","972",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"2","2","562","82","562","82",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"6","6","1152","161","1152","161",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"35","36","11646","1704","12014","1772",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"55","55","15072","2763","15072","2763",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"32","31","4260","756","3860","700",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"17","17","3847","705","4091","748",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DTS","PTB","FWS","16D32","PTB_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"86","85","19814","1674","19612","1655",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"29","33","5742","609","6534","693",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","HOK","LLS","DEF",NA,"LLS_DEF_0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"5","5","400","95","400","95",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","TM","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"4","3","1640","424","1230","318",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","TM","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","T90",NA,"2","2","1025","265","820","212",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","TM","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","T90",NA,"2","1","615","159","410","106",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","2","1640","424","820","212",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"125","120","38990","9910","37604","9530",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"11","10","4452","979","4048","891",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"28","33","6504","1644","7688","1943",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"11","10","4581","1541","4176","1402",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"11","9","4341","1518","3455","1154",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"53","44","22448","7538","18543","6223",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","T90",NA,"41","38","14801","4673","13398","4097",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","BACOMA",NA,"20","16","9518","3368","7614","2694",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","T90",NA,"4","4","1920","789","1550","637",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"3","2","900","225","600","150",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"40","40","11320","3320","11320","3320",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"15","15","5550","1815","5550","1815",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"29","25","12126","3841","10628","3368",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"150","119","77490","23108","60509","17893",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"132","125","52495","14044","48846","13060",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"115","109","43029","13664","40948","12962",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"24","24","13224","3384","13224","3384",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"21","20","8994","2768","8375","2575",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"0","0","360","111","360","111",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.4.B","EU","NGI",NA,NA,"1","1","990","305","900","278",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.4.B",NA,"NGI",NA,NA,"3","2","2250","694","1620","500",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"20","18","6900","2920","6210","2628",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"81","78","25568","7770","24556","7464",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"46","42","15194","4994","14008","4598",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"1","1","400","110","400","110",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"48","45","19350","8078","18080","7585",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","SDN","DEF","120DXX","SDN_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"6","5","3306","1368","2755","1140",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","SDN","DEF","120DXX","SDN_DEF_>=120_0_0",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"5","5","2755","1140","2755","1140",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","SDN","DEF","120DXX","SDN_DEF_>=120_0_0",NA,"NAO","27.4.B","EU","NGI",NA,NA,"1","1","551","228","551","228",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","DTS","SDN","DEF","120DXX","SDN_DEF_>=120_0_0",NA,"NAO","27.4.B",NA,"NGI",NA,NA,"14","14","7714","3192","7714","3192",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","TM","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.28.2",NA,"NGI","BACOMA",NA,"1","1","386","71","386","71",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"21","21","8505","1638","8505","1638",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"1","1","441","149","441","149",NA,NA,NA,"N"
"Sweden",2016,3,"VL1824","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"14","14","5404","994","5404","994",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"2","2","810","176","810","176",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"2","1","1192","546","596","273",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"4","4","1620","352","1620","352",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","T90",NA,"20","17","11920","5460","10132","4641",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"11","11","9295","3221","9173","3158",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"7","6","5325","1679","4340","1408",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.4.B","EU","NGI",NA,NA,"15","14","11374","3595","10437","3309",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.4.B",NA,"NGI",NA,NA,"68","61","49418","15754","44269","14165",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"24","19","17904","8448","14174","6688",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"24","24","13152","2976","13152","2976",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTT","CRU","32D80","OTT_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"25","23","17714","5013","16656","4719",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"234","206","154955","52033","136219","45375",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"3","3","2199","651","2199","651",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"3","3","1986","606","1986","606",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","2","733","217","1466","434",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"4","5","2932","868","3665","1085",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"2","2","1466","434","1466","434",NA,NA,NA,"N"
