"country","year","quarter","vessel_length","fishing_tech","gear_type","target_assemblage","mesh_size_range","metier","metier_7","domain_discards","domain_landings","supra_region","sub_region","eez_indicator","geo_indicator","nep_sub_region","specon_tech","deep","species","total_live_weight_landed","total_value_of_landings","tot_discards_tonnes","confidential"
"Sweden",2022,4,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FID","0.125","150.4082646289",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.01","14.1087502469",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.03","155.1962527159",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TGQ","5e-04","0.1226488425",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.029","137.8657884054",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.596","2819.6734899709",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.013","67.2517095102",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.075","35.2718756173",NA,"N"
"Sweden",2022,4,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","1.216","1731.6139469699",NA,"N"
"Sweden",2022,4,"VL0812","DFN","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.535","167.3134301738",NA,"N"
"Sweden",2022,4,"VL0812","DFN","SSC","DEF","16D32","SSC_DEF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","2.077","2246.6303601494",NA,"N"
"Sweden",2022,4,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.877","1512.5252913838",NA,"N"
"Sweden",2022,4,"VL0812","PMP","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","17.5","33563.1549270469",NA,"N"
"Sweden",2022,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"COD","0.09","369.9288115372",NA,"N"
"Sweden",2022,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"GTA","16.08","4937.1832251461",NA,"N"
"Sweden",2022,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","1972.023","613148.829389079",NA,"N"
"Sweden",2022,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"MXV","0","0",NA,"N"
"Sweden",2022,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","1.145","358.6880748314",NA,"N"
"Sweden",2022,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TGQ","2.825","860.6945791299",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBU","0.0175","110.780725831",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.05","65.3509345184",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.003","1.3070186904",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.018","86.2632335642",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.073","95.4123643968",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.0054","44.7000392106",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.018","162.4664179749",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.028","124.2558307232",NA,"N"
"Sweden",2023,1,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.001","0.2396200932",NA,"N"
"Sweden",2023,1,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.09","21.5658083911",NA,"N"
"Sweden",2023,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.008","38.3392149174",NA,"N"
"Sweden",2023,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.003","3.9210560711",NA,"N"
"Sweden",2023,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.004","33.111140156",NA,"N"
"Sweden",2023,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.015","135.3886816458",NA,"N"
"Sweden",2023,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.017","75.4410400819",NA,"N"
"Sweden",2023,1,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","5e-04","0.5297925419",NA,"N"
"Sweden",2023,1,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.42","444.000778987",NA,"N"
"Sweden",2023,1,"VL0812","DFN","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.2","61.5139952745",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"COD","0.045","5.333076489",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"GTA","33.55","10646.1831032706",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","3674.5","1149373.50582688",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"MXV","0","0",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.005","34.0871110401",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SKB","0","0",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","7.475","2322.9327891827",NA,"N"
"Sweden",2023,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TGQ","5.025","1550.2824785067",NA,"N"
"Sweden",2023,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELP","0","0",NA,"N"
"Sweden",2023,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"GTA","28.65","8706.6967880994",NA,"N"
"Sweden",2023,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","2975.05","915081.772253757",NA,"N"
"Sweden",2023,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"MXV","0","0",NA,"N"
"Sweden",2023,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SKB","0","0",NA,"N"
"Sweden",2023,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","32.3","10006.7119614239",NA,"N"
"Sweden",2023,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TGQ","0","0",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","3.7201","23925.6504398316",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.1177","758.0329558133",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.336","1584.3832387878",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.1","135.0239372627",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.005","45.1914291422",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.062","27.0117196009",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.077","369.0149435804",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.14","182.9826166514",NA,"N"
"Sweden",2023,2,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0","0",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.034","14.8128784908",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","1.9671","9152.0355332567",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.072","94.1053457064",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.459","109.9856227944",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.025","42.8298488114",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.1965","1773.5917295593",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","4.2676","17623.7147952732",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.297","1370.7158769002",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.022","149.7476193627",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.122","503.8178847651",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","8.955","16342.8140621522",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SME","0.25","0",NA,"N"
"Sweden",2023,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","15.8584","26015.4988202176",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0","0",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","8.048","52230.2081845867",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.1602","879.568448043",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.6694","2966.6064866477",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FPO","ANA",NA,"FPO_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.05","220.4720391691",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.055","74.2631654945",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.046","297.9207849828",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.013","83.7249653829",NA,"N"
"Sweden",2023,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.005","23.7937124487",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.342","1603.1190671003",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.0064","8.3649196184",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.021","142.9409093917",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.008","1.9169607459",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0168","151.6353234432",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.0978","403.8802387707",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.003","1.3070186904",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FID","0.008","7.4582962521",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.231","1035.2800895006",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.039","50.9737289243",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.132","31.6298523069",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.001","4.1296547932",NA,"N"
"Sweden",2023,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","2.204","4882.2032113853",NA,"N"
"Sweden",2023,2,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.025","60.0060955832",NA,"N"
"Sweden",2023,2,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.02","180.5182421943",NA,"N"
"Sweden",2023,2,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.06","247.7792875894",NA,"N"
"Sweden",2023,2,"VL0008","NO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.15","178.0545133927",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.038","182.1112708578",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","1.1","1479.1126356091",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TGQ","5e-04","0.1588830808",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0085","76.7202529326",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.274","1131.5254133248",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.834","3953.8043103988",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.04","52.2807476147",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.1","23.9620093234",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"WHF","0.188","776.3751011134",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","3.77","5901.3158252713",NA,"N"
"Sweden",2023,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","57.647","100494.315279447",NA,"N"
"Sweden",2023,2,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","12.35","18933.1886334327",NA,"N"
"Sweden",2023,2,"VL0812","DFN","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.63","197.2706517087",NA,"N"
"Sweden",2023,2,"VL0812","FPO","FYK","SPF","NK","FYK_SPF_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","3.66","9424.2926621219",NA,"N"
"Sweden",2023,2,"VL1218","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","14.365","19935.6675173363",NA,"N"
"Sweden",2023,2,"VL1824","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","173","35693.9533640651",NA,"N"
"Sweden",2023,2,"VL1824","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","2","392.6458415022",NA,"N"
"Sweden",2023,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELP","0","0",NA,"N"
"Sweden",2023,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"GTA","5.82","1694.8253552206",NA,"N"
"Sweden",2023,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","942.62","267622.338699185",NA,"N"
"Sweden",2023,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"MXV","0","0",NA,"N"
"Sweden",2023,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SPR","30.68","8605.4510052215",NA,"N"
"Sweden",2023,2,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TGQ","1.34","364.6828525758",NA,"N"
"Sweden",2023,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"GTA","7.3","2139.4759726397",NA,"N"
"Sweden",2023,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","1077","340450.644150002",NA,"N"
"Sweden",2023,2,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SKB","0","0",NA,"N"
