"","extreme_event","node","est","n","prob","iter"
"1534","sto","societal_risk","medium",68021,0.68021,16
"1535","sto","societal_risk","high",18842,0.18842,16
"1536","sto","strategy_to_change","cope",77652,0.77652,16
"1537","sto","strategy_to_change","react",22348,0.22348,16
"1538","erf","economic_risk","low",52956,0.52956,16
"1539","erf","economic_risk","medium",5243,0.05243,16
"1540","erf","economic_risk","high",41801,0.41801,16
"1541","erf","go_fishing","no",46945,0.46945,16
"1542","erf","go_fishing","yes",53055,0.53055,16
"1543","erf","individual_risk","low",32076,0.32076,16
"1544","erf","individual_risk","medium",41931,0.41931,16
"1545","erf","individual_risk","high",25993,0.25993,16
"1546","erf","societal_risk","low",32076,0.32076,16
"1547","erf","societal_risk","medium",58139,0.58139,16
"1548","erf","societal_risk","high",9785,0.09785,16
"1549","erf","strategy_to_change","cope",100000,1,16
"1550","ici","economic_risk","low",6377,0.06377,16
"1551","ici","economic_risk","medium",8247,0.08247,16
"1552","ici","economic_risk","high",25435,0.25435,16
"1553","ici","economic_risk","not_relevant",59941,0.59941,16
"1554","ici","go_fishing","no",56182,0.56182,16
"1555","ici","go_fishing","yes",43818,0.43818,16
"1556","ici","individual_risk","low",35,0.00035,16
"1557","ici","individual_risk","medium",8227,0.08227,16
"1558","ici","individual_risk","high",31797,0.31797,16
"1559","ici","individual_risk","not_relevant",59941,0.59941,16
"1560","ici","societal_risk","low",35,0.00035,16
"1561","ici","societal_risk","medium",24062,0.24062,16
"1562","ici","societal_risk","high",15962,0.15962,16
"1563","ici","societal_risk","not_relevant",59941,0.59941,16
"1564","ici","strategy_to_change","not_relevant",59941,0.59941,16
"1565","ici","strategy_to_change","cope",26349,0.26349,16
"1566","ici","strategy_to_change","react",13710,0.1371,16
"1567","abl","economic_risk","low",63452,0.63452,17
"1568","abl","economic_risk","medium",11130,0.1113,17
"1569","abl","economic_risk","high",25418,0.25418,17
"1570","abl","go_fishing","no",39479,0.39479,17
"1571","abl","go_fishing","yes",60521,0.60521,17
"1572","abl","individual_risk","low",30611,0.30611,17
"1573","abl","individual_risk","medium",46708,0.46708,17
"1574","abl","individual_risk","high",22681,0.22681,17
"1575","abl","societal_risk","low",30611,0.30611,17
"1576","abl","societal_risk","medium",62302,0.62302,17
"1577","abl","societal_risk","high",7087,0.07087,17
"1578","abl","strategy_to_change","cope",72519,0.72519,17
"1579","abl","strategy_to_change","react",11961,0.11961,17
"1580","abl","strategy_to_change","adapt",15520,0.1552,17
"1581","hws","economic_risk","low",82707,0.82707,17
"1582","hws","economic_risk","medium",7959,0.07959,17
"1583","hws","economic_risk","high",9334,0.09334,17
"1584","hws","go_fishing","no",11337,0.11337,17
"1585","hws","go_fishing","yes",88663,0.88663,17
"1586","hws","individual_risk","low",47140,0.4714,17
"1587","hws","individual_risk","medium",44506,0.44506,17
"1588","hws","individual_risk","high",8354,0.08354,17
"1589","hws","societal_risk","low",47140,0.4714,17
"1590","hws","societal_risk","medium",47390,0.4739,17
"1591","hws","societal_risk","high",5470,0.0547,17
"1592","hws","strategy_to_change","cope",27940,0.2794,17
"1593","hws","strategy_to_change","react",39917,0.39917,17
"1594","hws","strategy_to_change","adapt",32143,0.32143,17
"1595","hww","economic_risk","low",76437,0.76437,17
"1596","hww","economic_risk","medium",3226,0.03226,17
"1597","hww","economic_risk","high",20337,0.20337,17
"1598","hww","go_fishing","no",46524,0.46524,17
"1599","hww","go_fishing","yes",53476,0.53476,17
"1600","hww","individual_risk","low",39177,0.39177,17
"1601","hww","individual_risk","medium",37110,0.3711,17
"1602","hww","individual_risk","high",23713,0.23713,17
"1603","hww","societal_risk","low",39177,0.39177,17
"1604","hww","societal_risk","medium",51763,0.51763,17
"1605","hww","societal_risk","high",9060,0.0906,17
"1606","hww","strategy_to_change","cope",80731,0.80731,17
"1607","hww","strategy_to_change","react",15934,0.15934,17
"1608","hww","strategy_to_change","adapt",3335,0.03335,17
"1609","gal","economic_risk","low",45469,0.45469,17
"1610","gal","economic_risk","medium",21629,0.21629,17
"1611","gal","economic_risk","high",32902,0.32902,17
"1612","gal","go_fishing","no",28376,0.28376,17
"1613","gal","go_fishing","yes",71624,0.71624,17
"1614","gal","individual_risk","low",38709,0.38709,17
"1615","gal","individual_risk","medium",44328,0.44328,17
"1616","gal","individual_risk","high",16963,0.16963,17
"1617","gal","societal_risk","low",38709,0.38709,17
"1618","gal","societal_risk","medium",48260,0.4826,17
"1619","gal","societal_risk","high",13031,0.13031,17
"1620","gal","strategy_to_change","cope",59995,0.59995,17
"1621","gal","strategy_to_change","react",38024,0.38024,17
"1622","gal","strategy_to_change","adapt",1981,0.01981,17
"1623","sto","economic_risk","low",67396,0.67396,17
"1624","sto","economic_risk","medium",7088,0.07088,17
"1625","sto","economic_risk","high",25516,0.25516,17
"1626","sto","go_fishing","no",76877,0.76877,17
"1627","sto","go_fishing","yes",23123,0.23123,17
"1628","sto","individual_risk","low",17490,0.1749,17
"1629","sto","individual_risk","medium",53436,0.53436,17
"1630","sto","individual_risk","high",29074,0.29074,17
"1631","sto","societal_risk","low",17490,0.1749,17
"1632","sto","societal_risk","medium",69506,0.69506,17
"1633","sto","societal_risk","high",13004,0.13004,17
"1634","sto","strategy_to_change","cope",76877,0.76877,17
"1635","sto","strategy_to_change","react",23123,0.23123,17
"1636","erf","economic_risk","low",49069,0.49069,17
"1637","erf","economic_risk","medium",6456,0.06456,17
"1638","erf","economic_risk","high",44475,0.44475,17
"1639","erf","go_fishing","no",53713,0.53713,17
"1640","erf","go_fishing","yes",46287,0.46287,17
"1641","erf","individual_risk","low",31294,0.31294,17
"1642","erf","individual_risk","medium",38839,0.38839,17
"1643","erf","individual_risk","high",29867,0.29867,17
"1644","erf","societal_risk","low",31294,0.31294,17
"1645","erf","societal_risk","medium",55189,0.55189,17
"1646","erf","societal_risk","high",13517,0.13517,17
"1647","erf","strategy_to_change","cope",100000,1,17
"1648","ici","economic_risk","low",4855,0.04855,17
"1649","ici","economic_risk","medium",8701,0.08701,17
"1650","ici","economic_risk","high",26278,0.26278,17
"1651","ici","economic_risk","not_relevant",60166,0.60166,17
"1652","ici","go_fishing","no",54900,0.549,17
"1653","ici","go_fishing","yes",45100,0.451,17
"1654","ici","individual_risk","low",23,0.00023,17
"1655","ici","individual_risk","medium",7121,0.07121,17
"1656","ici","individual_risk","high",32690,0.3269,17
"1657","ici","individual_risk","not_relevant",60166,0.60166,17
"1658","ici","societal_risk","low",23,0.00023,17
"1659","ici","societal_risk","medium",23517,0.23517,17
"1660","ici","societal_risk","high",16294,0.16294,17
"1661","ici","societal_risk","not_relevant",60166,0.60166,17
"1662","ici","strategy_to_change","not_relevant",60166,0.60166,17
"1663","ici","strategy_to_change","cope",24750,0.2475,17
"1664","ici","strategy_to_change","react",15084,0.15084,17
"1665","abl","economic_risk","low",65275,0.65275,18
"1666","abl","economic_risk","medium",12927,0.12927,18
"1667","abl","economic_risk","high",21798,0.21798,18
"1668","abl","go_fishing","no",33503,0.33503,18
"1669","abl","go_fishing","yes",66497,0.66497,18
"1670","abl","individual_risk","low",38233,0.38233,18
"1671","abl","individual_risk","medium",45630,0.4563,18
"1672","abl","individual_risk","high",16137,0.16137,18
"1673","abl","societal_risk","low",38233,0.38233,18
"1674","abl","societal_risk","medium",56617,0.56617,18
"1675","abl","societal_risk","high",5150,0.0515,18
"1676","abl","strategy_to_change","cope",60982,0.60982,18
"1677","abl","strategy_to_change","react",20709,0.20709,18
"1678","abl","strategy_to_change","adapt",18309,0.18309,18
"1679","hws","economic_risk","low",80706,0.80706,18
"1680","hws","economic_risk","medium",9161,0.09161,18
"1681","hws","economic_risk","high",10133,0.10133,18
"1682","hws","go_fishing","no",10773,0.10773,18
"1683","hws","go_fishing","yes",89227,0.89227,18
"1684","hws","individual_risk","low",47729,0.47729,18
"1685","hws","individual_risk","medium",44947,0.44947,18
"1686","hws","individual_risk","high",7324,0.07324,18
"1687","hws","societal_risk","low",47729,0.47729,18
"1688","hws","societal_risk","medium",48323,0.48323,18
"1689","hws","societal_risk","high",3948,0.03948,18
"1690","hws","strategy_to_change","cope",17907,0.17907,18
"1691","hws","strategy_to_change","react",49519,0.49519,18
"1692","hws","strategy_to_change","adapt",32574,0.32574,18
"1693","hww","economic_risk","low",73564,0.73564,18
"1694","hww","economic_risk","medium",5813,0.05813,18
"1695","hww","economic_risk","high",20623,0.20623,18
"1696","hww","go_fishing","no",48417,0.48417,18
"1697","hww","go_fishing","yes",51583,0.51583,18
"1698","hww","individual_risk","low",40791,0.40791,18
"1699","hww","individual_risk","medium",24814,0.24814,18
"1700","hww","individual_risk","high",34395,0.34395,18
"1701","hww","societal_risk","low",40791,0.40791,18
"1702","hww","societal_risk","medium",37833,0.37833,18
"1703","hww","societal_risk","high",21376,0.21376,18
"1704","hww","strategy_to_change","cope",74700,0.747,18
"1705","hww","strategy_to_change","react",17618,0.17618,18
"1706","hww","strategy_to_change","adapt",7682,0.07682,18
"1707","gal","economic_risk","low",57447,0.57447,18
"1708","gal","economic_risk","medium",18735,0.18735,18
"1709","gal","economic_risk","high",23818,0.23818,18
"1710","gal","go_fishing","no",34704,0.34704,18
"1711","gal","go_fishing","yes",65296,0.65296,18
"1712","gal","individual_risk","low",38328,0.38328,18
"1713","gal","individual_risk","medium",42172,0.42172,18
"1714","gal","individual_risk","high",19500,0.195,18
"1715","gal","societal_risk","low",38328,0.38328,18
"1716","gal","societal_risk","medium",44535,0.44535,18
"1717","gal","societal_risk","high",17137,0.17137,18
"1718","gal","strategy_to_change","cope",59342,0.59342,18
"1719","gal","strategy_to_change","react",33814,0.33814,18
"1720","gal","strategy_to_change","adapt",6844,0.06844,18
"1721","sto","economic_risk","low",66858,0.66858,18
"1722","sto","economic_risk","medium",7940,0.0794,18
"1723","sto","economic_risk","high",25202,0.25202,18
"1724","sto","go_fishing","no",80465,0.80465,18
"1725","sto","go_fishing","yes",19535,0.19535,18
"1726","sto","individual_risk","low",13162,0.13162,18
"1727","sto","individual_risk","medium",46378,0.46378,18
"1728","sto","individual_risk","high",40460,0.4046,18
"1729","sto","societal_risk","low",13162,0.13162,18
"1730","sto","societal_risk","medium",61677,0.61677,18
"1731","sto","societal_risk","high",25161,0.25161,18
"1732","sto","strategy_to_change","cope",80465,0.80465,18
"1733","sto","strategy_to_change","react",19535,0.19535,18
"1734","erf","economic_risk","low",65032,0.65032,18
"1735","erf","economic_risk","medium",6447,0.06447,18
"1736","erf","economic_risk","high",28521,0.28521,18
"1737","erf","go_fishing","no",61310,0.6131,18
"1738","erf","go_fishing","yes",38690,0.3869,18
"1739","erf","individual_risk","low",27323,0.27323,18
"1740","erf","individual_risk","medium",41066,0.41066,18
"1741","erf","individual_risk","high",31611,0.31611,18
"1742","erf","societal_risk","low",27323,0.27323,18
"1743","erf","societal_risk","medium",56657,0.56657,18
"1744","erf","societal_risk","high",16020,0.1602,18
"1745","erf","strategy_to_change","cope",100000,1,18
"1746","ici","economic_risk","low",6093,0.06093,18
"1747","ici","economic_risk","medium",7628,0.07628,18
"1748","ici","economic_risk","high",26320,0.2632,18
"1749","ici","economic_risk","not_relevant",59959,0.59959,18
"1750","ici","go_fishing","no",56168,0.56168,18
"1751","ici","go_fishing","yes",43832,0.43832,18
"1752","ici","individual_risk","low",44,0.00044,18
"1753","ici","individual_risk","medium",8106,0.08106,18
"1754","ici","individual_risk","high",31891,0.31891,18
"1755","ici","individual_risk","not_relevant",59959,0.59959,18
"1756","ici","societal_risk","low",44,0.00044,18
"1757","ici","societal_risk","medium",24613,0.24613,18
"1758","ici","societal_risk","high",15384,0.15384,18
"1759","ici","societal_risk","not_relevant",59959,0.59959,18
"1760","ici","strategy_to_change","not_relevant",59959,0.59959,18
"1761","ici","strategy_to_change","cope",26316,0.26316,18
"1762","ici","strategy_to_change","react",13725,0.13725,18
"1763","abl","economic_risk","low",72192,0.72192,19
"1764","abl","economic_risk","medium",8127,0.08127,19
"1765","abl","economic_risk","high",19681,0.19681,19
"1766","abl","go_fishing","no",36935,0.36935,19
"1767","abl","go_fishing","yes",63065,0.63065,19
"1768","abl","individual_risk","low",31771,0.31771,19
"1769","abl","individual_risk","medium",50415,0.50415,19
"1770","abl","individual_risk","high",17814,0.17814,19
"1771","abl","societal_risk","low",31771,0.31771,19
"1772","abl","societal_risk","medium",61351,0.61351,19
"1773","abl","societal_risk","high",6878,0.06878,19
"1774","abl","strategy_to_change","cope",68472,0.68472,19
"1775","abl","strategy_to_change","react",12884,0.12884,19
"1776","abl","strategy_to_change","adapt",18644,0.18644,19
"1777","hws","economic_risk","low",87741,0.87741,19
"1778","hws","economic_risk","medium",4831,0.04831,19
"1779","hws","economic_risk","high",7428,0.07428,19
"1780","hws","go_fishing","no",16037,0.16037,19
"1781","hws","go_fishing","yes",83963,0.83963,19
"1782","hws","individual_risk","low",41194,0.41194,19
"1783","hws","individual_risk","medium",51252,0.51252,19
"1784","hws","individual_risk","high",7554,0.07554,19
"1785","hws","societal_risk","low",41194,0.41194,19
"1786","hws","societal_risk","medium",54301,0.54301,19
"1787","hws","societal_risk","high",4505,0.04505,19
"1788","hws","strategy_to_change","cope",27925,0.27925,19
"1789","hws","strategy_to_change","react",38475,0.38475,19
"1790","hws","strategy_to_change","adapt",33600,0.336,19
"1791","hww","economic_risk","low",80697,0.80697,19
"1792","hww","economic_risk","medium",1343,0.01343,19
"1793","hww","economic_risk","high",17960,0.1796,19
"1794","hww","go_fishing","no",48047,0.48047,19
"1795","hww","go_fishing","yes",51953,0.51953,19
"1796","hww","individual_risk","low",34639,0.34639,19
"1797","hww","individual_risk","medium",44632,0.44632,19
"1798","hww","individual_risk","high",20729,0.20729,19
"1799","hww","societal_risk","low",34639,0.34639,19
"1800","hww","societal_risk","medium",58218,0.58218,19
"1801","hww","societal_risk","high",7143,0.07143,19
"1802","hww","strategy_to_change","cope",83991,0.83991,19
"1803","hww","strategy_to_change","react",12539,0.12539,19
"1804","hww","strategy_to_change","adapt",3470,0.0347,19
"1805","gal","economic_risk","low",47986,0.47986,19
"1806","gal","economic_risk","medium",15781,0.15781,19
"1807","gal","economic_risk","high",36233,0.36233,19
"1808","gal","go_fishing","no",21820,0.2182,19
"1809","gal","go_fishing","yes",78180,0.7818,19
"1810","gal","individual_risk","low",37499,0.37499,19
"1811","gal","individual_risk","medium",47863,0.47863,19
"1812","gal","individual_risk","high",14638,0.14638,19
"1813","gal","societal_risk","low",37499,0.37499,19
"1814","gal","societal_risk","medium",52165,0.52165,19
"1815","gal","societal_risk","high",10336,0.10336,19
"1816","gal","strategy_to_change","cope",60818,0.60818,19
"1817","gal","strategy_to_change","react",34201,0.34201,19
"1818","gal","strategy_to_change","adapt",4981,0.04981,19
"1819","sto","economic_risk","low",73355,0.73355,19
"1820","sto","economic_risk","medium",3901,0.03901,19
"1821","sto","economic_risk","high",22744,0.22744,19
"1822","sto","go_fishing","no",77663,0.77663,19
"1823","sto","go_fishing","yes",22337,0.22337,19
"1824","sto","individual_risk","low",15565,0.15565,19
"1825","sto","individual_risk","medium",57449,0.57449,19
"1826","sto","individual_risk","high",26986,0.26986,19
"1827","sto","societal_risk","low",15565,0.15565,19
"1828","sto","societal_risk","medium",72307,0.72307,19
